"Author..Citation.","Sample.ID","Total.Length..cm.","Total.Weight..g.","Sex.Ratio","Maturity","Revised_Maturity","Age..Years.","d13C","d15N","Waterbody","Water_Level","Waterbody_Type","Region","Location","Latitude","Longitude","Latitude.2","Longitude.2","Class","Species","Revised_Species","Trophic_Level","Tissue","Revised_Tissue","Composite","N","n_1","Collection.Date","Season","Sampling.Year","PFOS","PFDS","PFEtCHxS","PFNA","PFDA","PFUnA","PFDoA","PFTrDA","PFTeDA","PFPeDA"
"#8 Munoz et al (2022)","NOCR-5",10.85,11.9,NA,"Adult (Sexually Mature)","Adult (Reproductive)",NA,-19.31,12.15,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Ile Beauregard",45.75109236,-73.41078688,45.7160065,-73.44774639,"Pisces","Gold shiner","Gold shiner","Secondary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,15.205,0.238,0.00735271562644691,0.00954838787119286,1.171,0.682,0.094,0.33,0.0164027184901844,NA
"#8 Munoz et al (2022)","NOCR-6",9.5,7.45,NA,"Adult (Sexually Mature)","Adult (Reproductive)",NA,-20.42,9.07,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Iles Robinet / Ilet Vert",45.72414546,-73.4389368,45.7160065,-73.44774639,"Pisces","Gold shiner","Gold shiner","Secondary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,18.188,0.385,0.00759175504423655,0.175,1.318,1.442,0.714,0.534,0.156,NA
"#8 Munoz et al (2022)","NOCR-7",10,8.65,NA,"Adult (Sexually Mature)","Adult (Reproductive)",NA,-18.52,9.65,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Iles Robinet / Ilet Vert",45.72414546,-73.4389368,45.7160065,-73.44774639,"Pisces","Gold shiner","Gold shiner","Secondary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,21.121,0.491,0.0076901009440873,0.222,1.771,1.766,0.729,0.631,0.16,NA
"#8 Munoz et al (2022)","NOST-VO-1",9.7,8,NA,"Adult (Sexually Mature)","Adult (Reproductive)",NA,-21.11,10.15,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Ilet Vert",45.70575134,-73.45269049,45.7160065,-73.44774639,"Pisces","Sand shiner; Mimic shiner","Sand shiner; Mimic shiner","Secondary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,15.959,0.877,0.00750513270778839,0.159,0.673,0.877,0.448,0.267,0.168,NA
"#8 Munoz et al (2022)","NOST-VO-2",9.25,7,NA,"Adult (Sexually Mature)","Adult (Reproductive)",NA,-21.55,9.89,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Ilet Vert",45.70575134,-73.45269049,45.7160065,-73.44774639,"Pisces","Sand shiner; Mimic shiner","Sand shiner; Mimic shiner","Secondary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,16.487,0.446,0.00735062661502173,0.156,0.786,0.928,0.317,0.23,0.171,NA
"#8 Munoz et al (2022)","NOST-VO-3",9.25,6,NA,"Adult (Sexually Mature)","Adult (Reproductive)",NA,-22.33,10.05,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Ilet Vert",45.70575134,-73.45269049,45.7160065,-73.44774639,"Pisces","Sand shiner; Mimic shiner","Sand shiner; Mimic shiner","Secondary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,15.37,0.468,0.00707247738069016,0.087,0.704,0.83,0.33,0.202,0.258,NA
"#8 Munoz et al (2022)","NOST-VO-4",9.35,7,NA,"Adult (Sexually Mature)","Adult (Reproductive)",NA,-22.75,9.54,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Ilet Vert",45.70575134,-73.45269049,45.7160065,-73.44774639,"Pisces","Sand shiner; Mimic shiner","Sand shiner; Mimic shiner","Secondary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,20.653,0.829,0.021,0.251,0.929,1.185,0.493,0.37,0.339,NA
"#8 Munoz et al (2022)","NOST-VO-5",9,6,NA,"Adult (Sexually Mature)","Adult (Reproductive)",NA,-23.19,10.7,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Ilet Vert",45.70575134,-73.45269049,45.7160065,-73.44774639,"Pisces","Sand shiner; Mimic shiner","Sand shiner; Mimic shiner","Secondary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,12.395,0.343,0.00713333950685603,0.253,0.68,0.687,0.18,0.097,0.189,NA
"#8 Munoz et al (2022)","NOST-VO-6",9.45,6.05,NA,"Adult (Sexually Mature)","Adult (Reproductive)",NA,-23.7,9.54,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Ilet Vert",45.70575134,-73.45269049,45.7160065,-73.44774639,"Pisces","Sand shiner; Mimic shiner","Sand shiner; Mimic shiner","Secondary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,19.662,0.863,0.00740441940197256,0.425,1.427,1.516,0.693,0.523,0.388,NA
"#8 Munoz et al (2022)","NOST-VO-7",9.75,7.5,NA,"Adult (Sexually Mature)","Adult (Reproductive)",NA,-22.13,10.88,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Ilet Vert",45.70575134,-73.45269049,45.7160065,-73.44774639,"Pisces","Sand shiner; Mimic shiner","Sand shiner; Mimic shiner","Secondary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,17.478,0.41,0.021,0.173,0.774,1.003,0.486,0.303,0.211,NA
"#8 Munoz et al (2022)","NOST-VO-8",8.05,4.05,NA,"Adult (Sexually Mature)","Adult (Reproductive)",NA,-23.96,9.42,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Ilet Vert",45.70575134,-73.45269049,45.7160065,-73.44774639,"Pisces","Sand shiner; Mimic shiner","Sand shiner; Mimic shiner","Secondary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,22.254,0.701,0.00841127351301321,0.086,0.785,0.923,0.41,0.341,0.127,NA
"#8 Munoz et al (2022)","PEFL-A1",22,129,NA,"Adult (Sexually Mature)","Adult (Reproductive)",NA,-19.62,6.08,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Ilet Vert",45.70575134,-73.45269049,45.7160065,-73.44774639,"Pisces","Yellow perch","Yellow perch","Tertiary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,60.141,0.479,0.137,1.303,2.747,2.382,1.241,1.503,0.593,NA
"#8 Munoz et al (2022)","PEFL-A2",18.8,86,NA,"Adult (Sexually Mature)","Adult (Reproductive)",NA,-17.15,10.61,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Ilet Vert",45.70575134,-73.45269049,45.7160065,-73.44774639,"Pisces","Yellow perch","Yellow perch","Tertiary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,44.347,0.412,0.033,1.104,2.136,1.826,0.741,1.087,0.428,NA
"#8 Munoz et al (2022)","PEFL-A3",21.2,112,NA,"Adult (Sexually Mature)","Adult (Reproductive)",NA,-19.72,9.24,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Ilet Vert",45.70575134,-73.45269049,45.7160065,-73.44774639,"Pisces","Yellow perch","Yellow perch","Tertiary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,41.091,0.37,0.104,0.905,1.839,1.604,0.761,0.848,0.201,NA
"#8 Munoz et al (2022)","PEFL-J1",13.5,50,NA,"Juvenile","Juvenile/Immature",NA,-19.4,9.32,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Ilet Vert",45.70575134,-73.45269049,45.7160065,-73.44774639,"Pisces","Yellow perch","Yellow perch","Tertiary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,25.977,0.552,0.071,0.536,1.019,1.341,0.623,0.745,0.15,NA
"#8 Munoz et al (2022)","PEFL-J2",14,35,NA,"Juvenile","Juvenile/Immature",NA,-19.98,11.99,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Ilet Vert",45.70575134,-73.45269049,45.7160065,-73.44774639,"Pisces","Yellow perch","Yellow perch","Tertiary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,27.741,0.36,0.066,0.847,1.451,1.127,0.518,0.515,0.085,NA
"#8 Munoz et al (2022)","PEFL-J3",15.9,70,NA,"Juvenile","Juvenile/Immature",NA,-17.87,13.14,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Ilet Vert",45.70575134,-73.45269049,45.7160065,-73.44774639,"Pisces","Yellow perch","Yellow perch","Tertiary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,47.929,1.629,0.17,0.586,2.829,3.634,2.472,2.861,1.272,NA
"#8 Munoz et al (2022)","PEFL-J4",15.5,50,NA,"Juvenile","Juvenile/Immature",NA,-18.68,12.32,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Ilet Vert",45.70575134,-73.45269049,45.7160065,-73.44774639,"Pisces","Yellow perch","Yellow perch","Tertiary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,57.029,1.254,0.134,1.872,3.296,3.426,1.794,1.464,0.458,NA
"#8 Munoz et al (2022)","PEFL-J5",15.2,55,NA,"Juvenile","Juvenile/Immature",NA,-18.29,11.83,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Ile Beauregard",45.75109236,-73.41078688,45.7160065,-73.44774639,"Pisces","Yellow perch","Yellow perch","Tertiary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,67.36,1.4,0.203,3.381,3.878,3.635,2.391,2.716,1.261,NA
"#8 Munoz et al (2022)","PEFL-J6",14,30,NA,"Juvenile","Juvenile/Immature",NA,-21.94,12.62,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Iles de Boucherville",45.61042111,-73.4832161,45.7160065,-73.44774639,"Pisces","Yellow perch","Yellow perch","Tertiary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,38.179,0.463,0.089,1.532,2.153,1.731,0.627,0.606,0.169,NA
"#8 Munoz et al (2022)","PEFL-J7",14.5,30,NA,"Juvenile","Juvenile/Immature",NA,-21.26,13.06,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Iles de Boucherville",45.61042111,-73.4832161,45.7160065,-73.44774639,"Pisces","Yellow perch","Yellow perch","Tertiary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,41.846,0.523,0.049,1.239,2.616,2.288,0.833,0.813,0.409,NA
"#8 Munoz et al (2022)","PEFL-J9",14.1,29.7,NA,"Juvenile","Juvenile/Immature",NA,-20.38,14.11,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Iles de Boucherville",45.61042111,-73.4832161,45.7160065,-73.44774639,"Pisces","Yellow perch","Yellow perch","Tertiary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,68.172,1.185,0.056,1.207,3.489,3.513,1.747,1.741,0.57,NA
"#8 Munoz et al (2022)","PINO-1",12.5,15,NA,"Adult (Sexually Mature)","Adult (Reproductive)",NA,-21,12.44,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Iles de Boucherville",45.61042111,-73.4832161,45.7160065,-73.44774639,"Pisces","Bluntnose minnow","Bluntnose minnow","Secondary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,41.121,0.637,0.00776944826170583,0.084,1.684,2.521,0.651,1.008,0.212,NA
"#8 Munoz et al (2022)","PINO-2",13,21,NA,"Adult (Sexually Mature)","Adult (Reproductive)",NA,-20.34,12.4,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Iles de Boucherville",45.61042111,-73.4832161,45.7160065,-73.44774639,"Pisces","Bluntnose minnow","Bluntnose minnow","Secondary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,59.728,0.756,0.00805639702694117,0.086,2.181,2.606,0.657,0.582,0.186,NA
"#8 Munoz et al (2022)","PINO-3",7.45,4.4,NA,"Adult (Sexually Mature)","Adult (Reproductive)",NA,-19.77,8.11,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Ilet Vert",45.70575134,-73.45269049,45.7160065,-73.44774639,"Pisces","Bluntnose minnow","Bluntnose minnow","Secondary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,25.085,0.537,0.00856446005112895,0.346,1.925,2.441,0.976,1.021,0.387,NA
"#8 Munoz et al (2022)","PINO-4",7.65,3.5,NA,"Adult (Sexually Mature)","Adult (Reproductive)",NA,-20.47,5.95,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Ilet Vert",45.70575134,-73.45269049,45.7160065,-73.44774639,"Pisces","Bluntnose minnow","Bluntnose minnow","Secondary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,19.535,0.342,0.00851616167625762,0.093,1.001,1.039,0.388,0.406,0.12,NA
"#8 Munoz et al (2022)","PINO-5",11.7,14,NA,"Adult (Sexually Mature)","Adult (Reproductive)",NA,-20.2,12.62,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Iles de Boucherville",45.61042111,-73.4832161,45.7160065,-73.44774639,"Pisces","Bluntnose minnow","Bluntnose minnow","Secondary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,63.011,1.29,0.00732687342128158,0.147,2.641,2.963,0.806,0.851,0.261,NA
"#8 Munoz et al (2022)","TITI-1",48.1,1325,NA,"Adult (Sexually Mature)","Adult (Reproductive)",NA,-23.34,11.91,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Ile Beauregard",45.75109236,-73.41078688,45.7160065,-73.44774639,"Pisces","Tench","Tench","Secondary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,25.106,0.708,0.00662691969347403,1.002,1.629,1.501,0.609,0.532,0.243,NA
"#8 Munoz et al (2022)","TITI-2",33.6,600,NA,"Adult (Sexually Mature)","Adult (Reproductive)",NA,-25.98,11.54,"Lake Ontario",75.27,"Connecting channel","St. Lawrence River","Iles de Boucherville",45.61042111,-73.4832161,45.7160065,-73.44774639,"Pisces","Tench","Tench","Secondary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/19/19","Summer",2019,27.111,0.342,0.022,1.012,1.366,1.674,0.635,0.634,0.233,NA
"#9 Gewurtz et al (2012)","14791",62,2840.7,1,"Adult (Sexually Mature)","Adult (Reproductive)",5,-23,17.6,"Lake Ontario",74.96,"Lake","Niagara Basin","Lake Ontario, Niagara on the Lake, Ontario",43.3333,-79.0833,NA,NA,"Pisces","Lake trout","Lake trout","Quaternary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/3/97","Summer",1997,40.13722,0.144787142793461,NA,0.67924,0.87821,1.07375,0.150813007247037,0.12475,NA,NA
"#9 Gewurtz et al (2012)","14829",64,2631.4,0,"Adult (Sexually Mature)","Adult (Reproductive)",5,-23,17.6,"Lake Ontario",74.96,"Lake","Niagara Basin","Lake Ontario, Niagara on the Lake, Ontario",43.3333,-79.0833,NA,NA,"Pisces","Lake trout","Lake trout","Quaternary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/30/97","Summer",1997,48.48245,0.77256,NA,0.84745,0.71738,2.34528,0.24162,0.62278,NA,NA
"#9 Gewurtz et al (2012)","14913",54.5,1605.9,0,"Adult (Sexually Mature)","Adult (Reproductive)",5,-23,17.6,"Lake Ontario",74.96,"Lake","Western Basin L Ontario","Lake Ontario, Port Credit, Ontario",43.5,-79.5833,NA,NA,"Pisces","Lake trout","Lake trout","Quaternary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/23/97","Summer",1997,40.70612,0.164893127427675,NA,1.49532,0.68328,3.76947,0.167174334031431,0.46417,NA,NA
"#9 Gewurtz et al (2012)","14943",60,2515.5,0,"Adult (Sexually Mature)","Adult (Reproductive)",5,-23,17.6,"Lake Ontario",74.96,"Lake","Western Basin L Ontario","Lake Ontario, Port Credit, Ontario",43.5,-79.5833,NA,NA,"Pisces","Lake trout","Lake trout","Quaternary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/23/97","Summer",1997,123.7072,1.9809,NA,3.13046,2.53381,3.41288,0.7319,0.12475,NA,NA
"#9 Gewurtz et al (2012)","14952",62,2254.2,1,"Adult (Sexually Mature)","Adult (Reproductive)",5,-23,17.6,"Lake Ontario",74.96,"Lake","Western Basin L Ontario","Lake Ontario, Port Credit, Ontario",43.5,-79.5833,NA,NA,"Pisces","Lake trout","Lake trout","Quaternary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/23/97","Summer",1997,59.80066,1.04097,NA,0.74197,0.69398,1.50609,0.155479238878295,0.37652,NA,NA
"#9 Gewurtz et al (2012)","14983",65,3135.1,1,"Adult (Sexually Mature)","Adult (Reproductive)",5,-23,17.6,"Lake Ontario",74.96,"Lake","Central Basin L Ontario","Lake Ontario, Central Basin, Port Hope - Cobourg, Ontario",43.91667,-78.1667,NA,NA,"Pisces","Lake trout","Lake trout","Quaternary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/16/97","Summer",1997,55.40695,0.65724,NA,1.08139,1.01643,2.14749,0.30225,0.0661,NA,NA
"#9 Gewurtz et al (2012)","14997",65,2642.4,0,"Adult (Sexually Mature)","Adult (Reproductive)",5,-23,17.6,"Lake Ontario",74.96,"Lake","Central Basin L Ontario","Lake Ontario, Central Basin, Port Hope - Cobourg, Ontario",43.91667,-78.1667,NA,NA,"Pisces","Lake trout","Lake trout","Quaternary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/16/97","Summer",1997,128.2496,1.487,NA,3.98613,3.435,4.64471,1.06412,0.25823,NA,NA
"#9 Gewurtz et al (2012)","15552",58,2058,0,"Adult (Sexually Mature)","Adult (Reproductive)",5,-23.9,18,"Lake Ontario",74.91,"Lake","Central Basin L Ontario","Lake Ontario, Central Basin, Port Hope - Cobourg, Ontario",43.91667,-78.1667,NA,NA,"Pisces","Lake trout","Lake trout","Quaternary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/1/98","Summer",1998,82.27146,4.41828,NA,1.91135,1.48199,3.6288,0.35872,1.09279,NA,NA
"#9 Gewurtz et al (2012)","15565",62,2706,0,"Adult (Sexually Mature)","Adult (Reproductive)",5,-23.9,18,"Lake Ontario",74.91,"Lake","Central Basin L Ontario","Lake Ontario, Central Basin, Port Hope - Cobourg, Ontario",43.91667,-78.1667,NA,NA,"Pisces","Lake trout","Lake trout","Quaternary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/1/98","Summer",1998,62.05871,1.82088,NA,1.25975,0.95131,2.7722,0.40505,0.60572,NA,NA
"#9 Gewurtz et al (2012)","15676",57,2689.3,1,"Adult (Sexually Mature)","Adult (Reproductive)",5,-23.9,18,"Lake Ontario",74.91,"Lake","Niagara Basin","Lake Ontario, Niagara on the Lake, Ontario",43.3333,-79.0833,NA,NA,"Pisces","Lake trout","Lake trout","Quaternary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/22/98","Summer",1998,54.1945,2.53155,NA,0.89458,0.69784,1.31031,0.139485638836485,0.53452,NA,NA
"#9 Gewurtz et al (2012)","15683",55,2197.3,0,"Adult (Sexually Mature)","Adult (Reproductive)",5,-23.9,18,"Lake Ontario",74.91,"Lake","Niagara Basin","Lake Ontario, Niagara on the Lake, Ontario",43.3333,-79.0833,NA,NA,"Pisces","Lake trout","Lake trout","Quaternary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/22/98","Summer",1998,67.00428,2.53213,NA,1.12193,1.20373,3.10868,0.40124,0.59992,NA,NA
"#9 Gewurtz et al (2012)","15746",57.5,1620.9,0,"Adult (Sexually Mature)","Adult (Reproductive)",5,-23.9,18,"Lake Ontario",74.91,"Lake","Western Basin L Ontario","Lake Ontario, Port Credit, Ontario",43.5,-79.5833,NA,NA,"Pisces","Lake trout","Lake trout","Quaternary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/11/98","Summer",1998,61.60402,3.2313,NA,1.58465,1.46842,2.83611,0.48818,0.47268,NA,NA
"#9 Gewurtz et al (2012)","15747",57.5,2532.2,1,"Adult (Sexually Mature)","Adult (Reproductive)",5,-23.9,18,"Lake Ontario",74.91,"Lake","Western Basin L Ontario","Lake Ontario, Port Credit, Ontario",43.5,-79.5833,NA,NA,"Pisces","Lake trout","Lake trout","Quaternary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/11/98","Summer",1998,103.4115,2.02914,NA,2.61549,2.75053,5.36602,1.77683,0.45486,NA,NA
"#9 Gewurtz et al (2012)","15756",56,1795.2,1,"Adult (Sexually Mature)","Adult (Reproductive)",5,-23.9,18,"Lake Ontario",74.91,"Lake","Western Basin L Ontario","Lake Ontario, Port Credit, Ontario",43.5,-79.5833,NA,NA,"Pisces","Lake trout","Lake trout","Quaternary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/11/98","Summer",1998,55.48902,4.43113,NA,1.28143,1.28542,3.46107,0.67065,0.65469,NA,NA
"#9 Gewurtz et al (2012)","15759",58,1843.1,0,"Adult (Sexually Mature)","Adult (Reproductive)",5,-23.9,18,"Lake Ontario",74.91,"Lake","Western Basin L Ontario","Lake Ontario, Port Credit, Ontario",43.5,-79.5833,NA,NA,"Pisces","Lake trout","Lake trout","Quaternary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/11/98","Summer",1998,82.80701,1.34736,NA,1.39649,1.02807,1.97543,0.139486413844162,0.12475,NA,NA
"#9 Gewurtz et al (2012)","16430",43,846.4,0,"Adult (Sexually Mature)","Adult (Reproductive)",5,-22.2,17.7,"Lake Ontario",74.57,"Lake","Central Basin L Ontario","Lake Ontario, Central Basin, Port Hope - Cobourg, Ontario",43.91667,-78.1667,NA,NA,"Pisces","Lake trout","Lake trout","Quaternary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/1/99","Summer",1999,125.6226,3.42556,NA,2.89983,3.54731,7.52628,1.04593,1.0902,NA,NA
"#9 Gewurtz et al (2012)","16445",63,2184.1,1,"Adult (Sexually Mature)","Adult (Reproductive)",5,-22.2,17.7,"Lake Ontario",74.57,"Lake","Central Basin L Ontario","Lake Ontario, Central Basin, Port Hope - Cobourg, Ontario",43.91667,-78.1667,NA,NA,"Pisces","Lake trout","Lake trout","Quaternary Consumer","Whole fish homogenate","Whole organism homogenate","No",1,1,"9/1/99","Summer",1999,42.11703,1.75549,NA,0.69325,0.71188,1.86731,0.25568,0.70816,NA,NA
